Fecha,Ocupacion,diez_dias,quince_dias,veinte_dias,treinta_dias,cienmil_10dias,cienmil_15dias,cienmil_20dias,cienmil_30dias,Estado
2020-05-01,10.0,9.0,15.0,1.4475705195406785,22.0,0.6856912987297951,1.142818831216325,0.11028738994964578,1.6761342857839434,1
2020-05-08,8.0,11.0,16.0,1.7523222078650318,29.0,0.8380671428919717,1.2190067532974134,0.13350578783378172,2.2094497403515616,1
2020-05-15,14.000000000000002,21.0,26.0,2.514201428675915,43.0,1.599946363702855,1.9808859741082967,0.19155178254412158,3.2760806494867984,1
2020-05-22,20.0,27.0,33.0,3.199892727405711,51.0,2.057073896189385,2.514201428675915,0.24379317778342754,3.885584026135505,1
2020-05-31,12.0,47.0,62.0,5.866470000243803,88.0,3.580832337811152,4.723651169027477,0.4469541592696171,6.704537143135774,1
2020-06-07,10.0,63.0,82.0,7.542604286027745,124.0,4.7998390911085655,6.247409610649243,0.5746553476323648,9.447302338054953,1
2020-06-14,19.0,75.0,106.0,9.752054026379309,159.0,5.714094156081625,8.075919740595364,0.7429887322923505,12.113879610893045,1
2020-06-21,20.0,85.0,119.0,11.123436623838899,201.0,6.475973376892509,9.066362727649512,0.8474715227709623,15.313772338298756,1
2020-06-28,24.0,73.0,121.0,11.96150376673087,224.0,5.561718311919448,9.218738571811688,0.9113221169523361,17.066094546163786,1
2020-07-04,26.0,81.0,112.0,12.190067532974135,235.0,6.1712216885681555,8.533047273081893,0.9287359153654381,17.90416168905576,1
2020-07-13,26.0,69.0,113.0,11.504376234244337,234.0,5.256966623595095,8.609235195162983,0.8764945201261319,17.827973766974672,1
2020-07-20,24.0,81.0,120.0,11.35200039008216,230.0,6.1712216885681555,9.1425506497306,0.864885321184064,17.523222078650317,1
2020-07-28,25.0,84.0,131.0,12.494819221298485,244.0,6.39978545481142,9.980617792622573,0.9519543132495738,18.589852987785555,1
2020-08-04,32.0,94.0,139.0,14.018577662920254,259.0,7.161664675622304,10.590121169271278,1.0680463026702538,19.73267181900188,1
2020-05-01,57.99999999999999,420.0,631.0,23.70492972061358,975.0,12.666756339259164,19.03029345255365,0.7149156400244644,29.404970073280204,2
2020-05-08,61.0,513.0,717.0,28.681155425322544,1247.0,15.471538100095122,21.623962607735287,0.8649933507166231,37.608202750133756,2
2020-05-15,54.0,507.0,773.0,29.70655950992924,1386.0,15.290584438105705,23.312863452969843,0.8959184547380377,41.80029591955524,2
2020-05-22,52.0,618.0,852.0,34.13992422866995,1556.0,18.638227184909912,25.695420002497162,1.0296240515365063,46.92731634258871,2
2020-05-31,51.0,348.0,706.0,28.892268030976854,1470.0,10.495312395386165,21.292214227421358,0.8713602838975023,44.333647187407074,2
2020-06-07,54.0,387.0,563.0,26.47955253778463,1382.0,11.671511198317372,16.97948528334026,0.7985953332588799,41.67966014489563,2
2020-06-14,51.0,412.0,619.0,23.252545565640037,1331.0,12.425484789939942,18.668386128574816,0.7012722117797227,40.14155401798559,2
2020-06-21,57.99999999999999,325.0,543.0,23.52397605862416,1105.0,9.8016566910934,16.376306410042204,0.7094582687265676,33.32563274971756,2
2020-06-28,52.0,376.0,578.0,23.04143295998572,1181.0,11.339762818003443,17.431869438313804,0.6949052785988432,35.617712468250176,2
2020-07-04,54.0,408.0,602.0,23.735088664278486,1199.0,12.30484901528033,18.155684086271467,0.7158252019074473,36.16057345421842,2
2020-07-13,43.0,372.0,593.0,24.00651915726261,1171.0,11.219127043343832,17.884253593287344,0.7240112588542922,35.316123031601144,2
2020-07-20,49.0,350.0,560.0,22.43825408668766,1175.0,10.55563028271597,16.889008452345553,0.6767140409391875,35.436758806260755,2
2020-07-28,39.0,281.0,473.0,18.517591410250294,1066.0,8.47466316983768,14.26518035349901,0.558470996151426,32.14943394678635,2
2020-08-04,43.0,232.0,358.0,15.80328648040904,918.0,6.996874930257444,10.796901832035193,0.4766104266829759,27.685910284380746,2
2020-05-01,6.0,26.0,32.0,5.898636151055646,58.0,3.651536664939209,4.494198972232873,0.828426391489061,8.145735637172082,3
2020-05-08,12.0,17.0,30.0,6.039079868937925,58.0,2.387543203998714,4.213311536468318,0.848150829381658,8.145735637172082,3
2020-05-15,9.0,19.0,23.0,4.494198972232876,57.0,2.668430639763268,3.230205511292377,0.6311820125630946,8.005291919289805,3
2020-05-22,8.0,15.0,28.0,4.494198972232876,59.0,2.106655768234159,3.9324241007037637,0.6311820125630946,8.28617935505436,3
2020-05-31,11.0,30.0,36.0,6.319967304702479,60.0,4.213311536468318,5.055973843761982,0.8875997051668513,8.426623072936636,3
2020-06-07,11.0,24.0,40.0,6.881742176231587,64.0,3.3706492291746546,5.617748715291091,0.9664974567372379,8.988397944465746,3
2020-06-14,8.0,37.0,49.0,9.269285380230297,84.0,5.196417561644259,6.881742176231587,1.301812900911381,11.797272302111292,3
2020-06-21,10.0,37.0,65.0,10.533278841170793,103.0,5.196417561644259,9.128841662348023,1.4793328419447513,14.465702941874559,3
2020-06-28,6.999999999999995,37.0,61.0,11.516384866346733,108.0,5.196417561644259,8.567066790818913,1.617403907192928,15.167921531285945,3
2020-07-04,19.0,39.0,63.0,12.078159737875843,123.0,5.4773049974088135,8.847954226583468,1.696301658763315,17.274577299520104,3
2020-07-13,31.0,91.0,116.0,18.81945819622515,177.0,12.780378327287233,16.291471274344165,2.6430746776079554,24.858538065163078,3
2020-07-20,33.0,114.0,164.0,26.122531526103568,229.0,16.01058383857961,23.032769732693474,3.6687454480229835,32.1616113950415,3
2020-07-28,47.0,138.0,190.0,33.42560485598198,306.0,19.381233067754263,26.68430639763268,4.69441621843801,42.97577767197684,3
